sample_id,form,feature,feature_value,conc_mg_ml,amount_mg_per_gDW
2B,oxidized,second_derivative_384,8.499999999999659,0.016393587966409,0.2049198495801129
2E,oxidized,second_derivative_384,-21.999999999999886,0.0480576782649674,0.6583243597940752
2G,oxidized,second_derivative_384,-8.999999999999773,0.0298298494354974,0.3682697461172527
2I,oxidized,second_derivative_384,-5.7500000000001705,0.011105199105527,0.1276459667301961
2J,oxidized,second_derivative_384,-9.449999999999989,0.0037080789869656,0.0570473690302406
3A,oxidized,second_derivative_384,-28.25000000000017,0.0295759184463528,0.6878120568919264
3C,oxidized,second_derivative_384,5.749999999999602,0.0812895164095494,1.0985069785074244
3D,oxidized,second_derivative_384,-19.499999999999886,0.0740138415466658,1.072664370241534
3E,oxidized,second_derivative_384,19.24999999999926,0.0058499316780117,0.0731241459751473
3H,oxidized,second_derivative_384,-17.974999999999767,0.0020299263630532,0.0390370454433307
4A,oxidized,second_derivative_384,9.24999999999983,0.0041055361873659,0.0586505169623707
4B,oxidized,second_derivative_384,-8.25000000000017,0.0514802263795257,0.7250736109792361
4F,oxidized,second_derivative_384,-13.25000000000017,0.0615491421230004,0.769364276537505
4G,oxidized,second_derivative_384,-7.000000000000455,0.0640774115366579,1.0335066376880315
4H,oxidized,second_derivative_384,-2.5,0.0097361798597037,0.1390882837100536
5B,oxidized,second_derivative_384,7.999999999999545,0.016603357044398,0.2441670153587955
5D,oxidized,second_derivative_384,-3.2500000000001705,0.0360566789084357,0.5007872070616076
5E,oxidized,second_derivative_384,5.999999999999659,0.0152453782763636,0.1929794718527047
5F,oxidized,second_derivative_384,6.7499999999998295,0.0230509960731143,0.3389852363693281
5I,oxidized,second_derivative_384,-10.75000000000017,0.012937918418484,0.2230675589393805
6C,oxidized,second_derivative_384,-16.50000000000034,0.0200038242033785,0.270321948694305
6D,oxidized,second_derivative_384,-28.999999999999773,0.0694541242198511,0.978227101688044
6F,oxidized,second_derivative_384,-1.9249999999997556,0.0,0.0
6H,oxidized,second_derivative_384,-11.52499999999972,0.0,0.0
6J,oxidized,second_derivative_384,-6.849999999999625,0.0,0.0
1D,oxidized,second_derivative_400,-5.0,0.0221456768944247,0.3690946149070785
1F,oxidized,second_derivative_400,-29.49999999999932,0.0517783192798259,0.5508331838279361
1G,oxidized,second_derivative_400,-16.74999999999983,0.0583584440420089,0.7204746178025802
1I,oxidized,second_derivative_400,11.249999999999716,0.0192420312359446,0.2600274491343869
1J,oxidized,second_derivative_400,9.499999999999886,0.0085769296918695,0.1072116211483687
2B,oxidized,second_derivative_400,-11.74999999999983,0.016393587966409,0.2049198495801129
2E,oxidized,second_derivative_400,-21.499999999999773,0.0480576782649674,0.6583243597940752
2G,oxidized,second_derivative_400,-5.250000000000057,0.0298298494354974,0.3682697461172527
2I,oxidized,second_derivative_400,-13.25000000000017,0.011105199105527,0.1276459667301961
2J,oxidized,second_derivative_400,4.299999999999727,0.0037080789869656,0.0570473690302406
3A,oxidized,second_derivative_400,-14.499999999999886,0.0295759184463528,0.6878120568919264
3C,oxidized,second_derivative_400,-19.24999999999983,0.0812895164095494,1.0985069785074244
3D,oxidized,second_derivative_400,-22.999999999999545,0.0740138415466658,1.072664370241534
3E,oxidized,second_derivative_400,-14.499999999999886,0.0058499316780117,0.0731241459751473
3H,oxidized,second_derivative_400,-12.14999999999975,0.0020299263630532,0.0390370454433307
4A,oxidized,second_derivative_400,-19.99999999999943,0.0041055361873659,0.0586505169623707
4B,oxidized,second_derivative_400,-3.5000000000002274,0.0514802263795257,0.7250736109792361
4F,oxidized,second_derivative_400,-15.250000000000057,0.0615491421230004,0.769364276537505
4G,oxidized,second_derivative_400,-20.250000000000057,0.0640774115366579,1.0335066376880315
4H,oxidized,second_derivative_400,-9.24999999999983,0.0097361798597037,0.1390882837100536
5B,oxidized,second_derivative_400,0.0,0.016603357044398,0.2441670153587955
5D,oxidized,second_derivative_400,-9.749999999999943,0.0360566789084357,0.5007872070616076
5E,oxidized,second_derivative_400,10.0,0.0152453782763636,0.1929794718527047
5F,oxidized,second_derivative_400,-12.5,0.0230509960731143,0.3389852363693281
5I,oxidized,second_derivative_400,10.749999999999602,0.012937918418484,0.2230675589393805
6C,oxidized,second_derivative_400,7.749999999999488,0.0200038242033785,0.270321948694305
6D,oxidized,second_derivative_400,-38.49999999999966,0.0694541242198511,0.978227101688044
6F,oxidized,second_derivative_400,-3.5250000000001194,0.0,0.0
6H,oxidized,second_derivative_400,6.0,0.0,0.0
6J,oxidized,second_derivative_400,-10.47499999999988,0.0,0.0
1D,reduced,auc_320_480,3806995.0,0.1298097030020263,2.1634950500337715
1F,reduced,auc_320_480,4634295.0,0.1257177118216084,1.3374224661873244
1G,reduced,auc_320_480,2408552.5,0.0592382772171322,0.7313367557670651
1I,reduced,auc_320_480,2127808.5,0.0487923901837039,0.6593566241041069
1J,reduced,auc_320_480,8182620.0,0.2005045054054254,2.5063063175678173
2B,reduced,auc_320_480,8080755.0,0.2584298277935508,3.230372847419385
2E,reduced,auc_320_480,2916995.0,0.0734677138847158,1.0064070395166549
2G,reduced,auc_320_480,1916549.0,0.0592177144473814,0.7310828944121164
2I,reduced,auc_320_480,3878391.0,0.1394742047849226,1.6031517791370418
2J,reduced,auc_320_480,4542045.0,0.1794071036410602,2.760109286785542
3A,reduced,auc_320_480,2264793.5,0.0651603549053751,1.5153570908226774
3C,reduced,auc_320_480,3104985.0,0.0771484496701167,1.04254661716374
3D,reduced,auc_320_480,3742175.0,0.1101311323504693,1.5961033673981058
3E,reduced,auc_320_480,3862970.0,0.1154363269461868,1.4429540868273356
3H,reduced,auc_320_480,4060935.0,0.1311257202660802,2.5216484666553898
4A,reduced,auc_320_480,3184705.0,0.0970120852494313,1.3858869321347331
4B,reduced,auc_320_480,3018050.0,0.0804796183697533,1.1335157516866672
4F,reduced,auc_320_480,3193745.0,0.0707328655078536,0.8841608188481707
4G,reduced,auc_320_480,2720375.0,0.064913601668365,1.04699357529621
4H,reduced,auc_320_480,3397105.0,0.0955315658273706,1.3647366546767228
5B,reduced,auc_320_480,3821170.0,0.1094319981789406,1.609294090866774
5D,reduced,auc_320_480,3367840.0,0.087347583466535,1.2131608814796528
5E,reduced,auc_320_480,3330025.0,0.0947501805768385,1.1993693743903615
5F,reduced,auc_320_480,4821300.0,0.1473908711389972,2.1675128108676067
5I,reduced,auc_320_480,2365792.0,0.0602458529349236,1.0387216023262689
6C,reduced,auc_320_480,2401013.0,0.0786084063224266,1.0622757611138731
6D,reduced,auc_320_480,2804490.0,0.0644612207338464,0.9079045173781192
6F,reduced,auc_320_480,1908387.0,0.0412252909153935,0.5353933885116051
6H,reduced,auc_320_480,1599686.5,0.0357350313919184,0.7768485085199663
6J,reduced,auc_320_480,1122699.0,0.0192231272819913,0.2707482715773425
1D,reduced,abs_max,26360.0,0.1298097030020263,2.1634950500337715
1F,reduced,abs_max,46600.0,0.1257177118216084,1.3374224661873244
1G,reduced,abs_max,23380.0,0.0592382772171322,0.7313367557670651
1I,reduced,abs_max,22090.0,0.0487923901837039,0.6593566241041069
1J,reduced,abs_max,180500.0,0.2005045054054254,2.5063063175678173
2B,reduced,abs_max,92660.0,0.2584298277935508,3.230372847419385
2E,reduced,abs_max,27190.0,0.0734677138847158,1.0064070395166549
2G,reduced,abs_max,22290.0,0.0592177144473814,0.7310828944121164
2I,reduced,abs_max,32310.0,0.1394742047849226,1.6031517791370418
2J,reduced,abs_max,37050.0,0.1794071036410602,2.760109286785542
3A,reduced,abs_max,22600.0,0.0651603549053751,1.5153570908226774
3C,reduced,abs_max,28570.0,0.0771484496701167,1.04254661716374
3D,reduced,abs_max,35230.0,0.1101311323504693,1.5961033673981058
3E,reduced,abs_max,33070.0,0.1154363269461868,1.4429540868273356
3H,reduced,abs_max,41090.0,0.1311257202660802,2.5216484666553898
4A,reduced,abs_max,32810.0,0.0970120852494313,1.3858869321347331
4B,reduced,abs_max,31230.0,0.0804796183697533,1.1335157516866672
4F,reduced,abs_max,33230.0,0.0707328655078536,0.8841608188481707
4G,reduced,abs_max,26720.0,0.064913601668365,1.04699357529621
4H,reduced,abs_max,37440.0,0.0955315658273706,1.3647366546767228
5B,reduced,abs_max,35410.0,0.1094319981789406,1.609294090866774
5D,reduced,abs_max,33850.0,0.087347583466535,1.2131608814796528
5E,reduced,abs_max,35150.0,0.0947501805768385,1.1993693743903615
5F,reduced,abs_max,43960.0,0.1473908711389972,2.1675128108676067
5I,reduced,abs_max,26140.0,0.0602458529349236,1.0387216023262689
6C,reduced,abs_max,17220.0,0.0786084063224266,1.0622757611138731
6D,reduced,abs_max,32620.0,0.0644612207338464,0.9079045173781192
6F,reduced,abs_max,23410.0,0.0412252909153935,0.5353933885116051
6H,reduced,abs_max,18880.0,0.0357350313919184,0.7768485085199663
6J,reduced,abs_max,13320.0,0.0192231272819913,0.2707482715773425
1D,reduced,lambda_max_nm,394.9,0.1298097030020263,2.1634950500337715
1F,reduced,lambda_max_nm,320.9,0.1257177118216084,1.3374224661873244
1G,reduced,lambda_max_nm,320.9,0.0592382772171322,0.7313367557670651
1I,reduced,lambda_max_nm,320.9,0.0487923901837039,0.6593566241041069
1J,reduced,lambda_max_nm,320.9,0.2005045054054254,2.5063063175678173
2B,reduced,lambda_max_nm,320.9,0.2584298277935508,3.230372847419385
2E,reduced,lambda_max_nm,320.9,0.0734677138847158,1.0064070395166549
2G,reduced,lambda_max_nm,320.9,0.0592177144473814,0.7310828944121164
2I,reduced,lambda_max_nm,320.9,0.1394742047849226,1.6031517791370418
2J,reduced,lambda_max_nm,368.9,0.1794071036410602,2.760109286785542
3A,reduced,lambda_max_nm,320.9,0.0651603549053751,1.5153570908226774
3C,reduced,lambda_max_nm,320.9,0.0771484496701167,1.04254661716374
3D,reduced,lambda_max_nm,320.9,0.1101311323504693,1.5961033673981058
3E,reduced,lambda_max_nm,320.9,0.1154363269461868,1.4429540868273356
3H,reduced,lambda_max_nm,320.9,0.1311257202660802,2.5216484666553898
4A,reduced,lambda_max_nm,320.9,0.0970120852494313,1.3858869321347331
4B,reduced,lambda_max_nm,321.9,0.0804796183697533,1.1335157516866672
4F,reduced,lambda_max_nm,320.9,0.0707328655078536,0.8841608188481707
4G,reduced,lambda_max_nm,320.9,0.064913601668365,1.04699357529621
4H,reduced,lambda_max_nm,320.9,0.0955315658273706,1.3647366546767228
5B,reduced,lambda_max_nm,320.9,0.1094319981789406,1.609294090866774
5D,reduced,lambda_max_nm,320.9,0.087347583466535,1.2131608814796528
5E,reduced,lambda_max_nm,320.9,0.0947501805768385,1.1993693743903615
5F,reduced,lambda_max_nm,320.9,0.1473908711389972,2.1675128108676067
5I,reduced,lambda_max_nm,320.9,0.0602458529349236,1.0387216023262689
6C,reduced,lambda_max_nm,419.9,0.0786084063224266,1.0622757611138731
6D,reduced,lambda_max_nm,326.9,0.0644612207338464,0.9079045173781192
6F,reduced,lambda_max_nm,320.9,0.0412252909153935,0.5353933885116051
6H,reduced,lambda_max_nm,320.9,0.0357350313919184,0.7768485085199663
6J,reduced,lambda_max_nm,320.9,0.0192231272819913,0.2707482715773425
1D,reduced,centroid_nm,397.33154273714126,0.1298097030020263,2.1634950500337715
1F,reduced,centroid_nm,387.9304476908072,0.1257177118216084,1.3374224661873244
1G,reduced,centroid_nm,386.7920259290265,0.0592382772171322,0.7313367557670651
1I,reduced,centroid_nm,390.0937705559011,0.0487923901837039,0.6593566241041069
1J,reduced,centroid_nm,378.2015350744845,0.2005045054054254,2.5063063175678173
2B,reduced,centroid_nm,386.8239449079136,0.2584298277935508,3.230372847419385
2E,reduced,centroid_nm,389.1117246312634,0.0734677138847158,1.0064070395166549
2G,reduced,centroid_nm,377.8887575365539,0.0592177144473814,0.7310828944121164
2I,reduced,centroid_nm,387.8526562758848,0.1394742047849226,1.6031517791370418
2J,reduced,centroid_nm,388.8505655130128,0.1794071036410602,2.760109286785542
3A,reduced,centroid_nm,385.6677584635722,0.0651603549053751,1.5153570908226774
3C,reduced,centroid_nm,390.5782112645414,0.0771484496701167,1.04254661716374
3D,reduced,centroid_nm,388.38436898488,0.1101311323504693,1.5961033673981058
3E,reduced,centroid_nm,391.62975051836,0.1154363269461868,1.4429540868273356
3H,reduced,centroid_nm,386.4875265196655,0.1311257202660802,2.5216484666553898
4A,reduced,centroid_nm,388.5852309227555,0.0970120852494313,1.3858869321347331
4B,reduced,centroid_nm,385.0254959078245,0.0804796183697533,1.1335157516866672
4F,reduced,centroid_nm,388.5639311138052,0.0707328655078536,0.8841608188481707
4G,reduced,centroid_nm,388.6627234359483,0.064913601668365,1.04699357529621
4H,reduced,centroid_nm,386.3691195295741,0.0955315658273706,1.3647366546767228
5B,reduced,centroid_nm,390.22185375365615,0.1094319981789406,1.609294090866774
5D,reduced,centroid_nm,389.1409971073978,0.087347583466535,1.2131608814796528
5E,reduced,centroid_nm,387.6271640206591,0.0947501805768385,1.1993693743903615
5F,reduced,centroid_nm,390.60728178749395,0.1473908711389972,2.1675128108676067
5I,reduced,centroid_nm,385.1502368184361,0.0602458529349236,1.0387216023262689
6C,reduced,centroid_nm,405.67135647686126,0.0786084063224266,1.0622757611138731
6D,reduced,centroid_nm,384.4217263600429,0.0644612207338464,0.9079045173781192
6F,reduced,centroid_nm,382.41637445918417,0.0412252909153935,0.5353933885116051
6H,reduced,centroid_nm,385.45979114896613,0.0357350313919184,0.7768485085199663
6J,reduced,centroid_nm,383.3256504902277,0.0192231272819913,0.2707482715773425
1D,reduced,fwhm_nm,,0.1298097030020263,2.1634950500337715
1F,reduced,fwhm_nm,,0.1257177118216084,1.3374224661873244
1G,reduced,fwhm_nm,,0.0592382772171322,0.7313367557670651
1I,reduced,fwhm_nm,,0.0487923901837039,0.6593566241041069
1J,reduced,fwhm_nm,,0.2005045054054254,2.5063063175678173
2B,reduced,fwhm_nm,,0.2584298277935508,3.230372847419385
2E,reduced,fwhm_nm,,0.0734677138847158,1.0064070395166549
2G,reduced,fwhm_nm,,0.0592177144473814,0.7310828944121164
2I,reduced,fwhm_nm,,0.1394742047849226,1.6031517791370418
2J,reduced,fwhm_nm,,0.1794071036410602,2.760109286785542
3A,reduced,fwhm_nm,,0.0651603549053751,1.5153570908226774
3C,reduced,fwhm_nm,,0.0771484496701167,1.04254661716374
3D,reduced,fwhm_nm,,0.1101311323504693,1.5961033673981058
3E,reduced,fwhm_nm,,0.1154363269461868,1.4429540868273356
3H,reduced,fwhm_nm,,0.1311257202660802,2.5216484666553898
4A,reduced,fwhm_nm,,0.0970120852494313,1.3858869321347331
4B,reduced,fwhm_nm,,0.0804796183697533,1.1335157516866672
4F,reduced,fwhm_nm,,0.0707328655078536,0.8841608188481707
4G,reduced,fwhm_nm,,0.064913601668365,1.04699357529621
4H,reduced,fwhm_nm,,0.0955315658273706,1.3647366546767228
5B,reduced,fwhm_nm,,0.1094319981789406,1.609294090866774
5D,reduced,fwhm_nm,,0.087347583466535,1.2131608814796528
5E,reduced,fwhm_nm,,0.0947501805768385,1.1993693743903615
5F,reduced,fwhm_nm,,0.1473908711389972,2.1675128108676067
5I,reduced,fwhm_nm,,0.0602458529349236,1.0387216023262689
6C,reduced,fwhm_nm,,0.0786084063224266,1.0622757611138731
6D,reduced,fwhm_nm,,0.0644612207338464,0.9079045173781192
6F,reduced,fwhm_nm,,0.0412252909153935,0.5353933885116051
6H,reduced,fwhm_nm,,0.0357350313919184,0.7768485085199663
6J,reduced,fwhm_nm,,0.0192231272819913,0.2707482715773425
1D,reduced,abs_384_nm,26252.0,0.1298097030020263,2.1634950500337715
1F,reduced,abs_384_nm,33376.0,0.1257177118216084,1.3374224661873244
1G,reduced,abs_384_nm,17550.999999999996,0.0592382772171322,0.7313367557670651
1I,reduced,abs_384_nm,13248.0,0.0487923901837039,0.6593566241041069
1J,reduced,abs_384_nm,47612.99999999999,0.2005045054054254,2.5063063175678173
2B,reduced,abs_384_nm,58991.99999999999,0.2584298277935508,3.230372847419385
2E,reduced,abs_384_nm,20389.999999999996,0.0734677138847158,1.0064070395166549
2G,reduced,abs_384_nm,12736.999999999993,0.0592177144473814,0.7310828944121164
2I,reduced,abs_384_nm,30540.999999999996,0.1394742047849226,1.6031517791370418
2J,reduced,abs_384_nm,35398.99999999999,0.1794071036410602,2.760109286785542
3A,reduced,abs_384_nm,16633.0,0.0651603549053751,1.5153570908226774
3C,reduced,abs_384_nm,20467.0,0.0771484496701167,1.04254661716374
3D,reduced,abs_384_nm,25710.999999999996,0.1101311323504693,1.5961033673981058
3E,reduced,abs_384_nm,26188.0,0.1154363269461868,1.4429540868273356
3H,reduced,abs_384_nm,30852.0,0.1311257202660802,2.5216484666553898
4A,reduced,abs_384_nm,20808.0,0.0970120852494313,1.3858869321347331
4B,reduced,abs_384_nm,20386.0,0.0804796183697533,1.1335157516866672
4F,reduced,abs_384_nm,19788.999999999996,0.0707328655078536,0.8841608188481707
4G,reduced,abs_384_nm,17336.0,0.064913601668365,1.04699357529621
4H,reduced,abs_384_nm,21753.0,0.0955315658273706,1.3647366546767228
5B,reduced,abs_384_nm,26046.0,0.1094319981789406,1.609294090866774
5D,reduced,abs_384_nm,21665.0,0.087347583466535,1.2131608814796528
5E,reduced,abs_384_nm,21943.0,0.0947501805768385,1.1993693743903615
5F,reduced,abs_384_nm,32637.0,0.1473908711389972,2.1675128108676067
5I,reduced,abs_384_nm,15326.0,0.0602458529349236,1.0387216023262689
6C,reduced,abs_384_nm,16508.0,0.0786084063224266,1.0622757611138731
6D,reduced,abs_384_nm,16902.0,0.0644612207338464,0.9079045173781192
6F,reduced,abs_384_nm,14430.999999999998,0.0412252909153935,0.5353933885116051
6H,reduced,abs_384_nm,11513.999999999998,0.0357350313919184,0.7768485085199663
6J,reduced,abs_384_nm,8079.899999999998,0.0192231272819913,0.2707482715773425
1D,reduced,abs_400_nm,26296.0,0.1298097030020263,2.1634950500337715
1F,reduced,abs_400_nm,30925.999999999993,0.1257177118216084,1.3374224661873244
1G,reduced,abs_400_nm,16209.999999999998,0.0592382772171322,0.7313367557670651
1I,reduced,abs_400_nm,12816.0,0.0487923901837039,0.6593566241041069
1J,reduced,abs_400_nm,44038.99999999999,0.2005045054054254,2.5063063175678173
2B,reduced,abs_400_nm,54647.99999999999,0.2584298277935508,3.230372847419385
2E,reduced,abs_400_nm,19145.999999999996,0.0734677138847158,1.0064070395166549
2G,reduced,abs_400_nm,9372.799999999996,0.0592177144473814,0.7310828944121164
2I,reduced,abs_400_nm,28251.999999999996,0.1394742047849226,1.6031517791370418
2J,reduced,abs_400_nm,31575.999999999993,0.1794071036410602,2.760109286785542
3A,reduced,abs_400_nm,15259.999999999998,0.0651603549053751,1.5153570908226774
3C,reduced,abs_400_nm,19672.0,0.0771484496701167,1.04254661716374
3D,reduced,abs_400_nm,23932.999999999996,0.1101311323504693,1.5961033673981058
3E,reduced,abs_400_nm,25137.999999999996,0.1154363269461868,1.4429540868273356
3H,reduced,abs_400_nm,28857.999999999996,0.1311257202660802,2.5216484666553898
4A,reduced,abs_400_nm,20249.999999999996,0.0970120852494313,1.3858869321347331
4B,reduced,abs_400_nm,19149.999999999996,0.0804796183697533,1.1335157516866672
4F,reduced,abs_400_nm,18480.999999999996,0.0707328655078536,0.8841608188481707
4G,reduced,abs_400_nm,16404.0,0.064913601668365,1.04699357529621
4H,reduced,abs_400_nm,20688.999999999996,0.0955315658273706,1.3647366546767228
5B,reduced,abs_400_nm,24896.999999999996,0.1094319981789406,1.609294090866774
5D,reduced,abs_400_nm,20442.0,0.087347583466535,1.2131608814796528
5E,reduced,abs_400_nm,20697.999999999996,0.0947501805768385,1.1993693743903615
5F,reduced,abs_400_nm,31375.999999999996,0.1473908711389972,2.1675128108676067
5I,reduced,abs_400_nm,14340.999999999998,0.0602458529349236,1.0387216023262689
6C,reduced,abs_400_nm,16900.0,0.0786084063224266,1.0622757611138731
6D,reduced,abs_400_nm,15516.999999999996,0.0644612207338464,0.9079045173781192
6F,reduced,abs_400_nm,13120.999999999998,0.0412252909153935,0.5353933885116051
6H,reduced,abs_400_nm,10471.999999999998,0.0357350313919184,0.7768485085199663
6J,reduced,abs_400_nm,7017.999999999998,0.0192231272819913,0.2707482715773425
1D,reduced,ratio_abs_384_400,0.9983267417097658,0.1298097030020263,2.1634950500337715
1F,reduced,ratio_abs_384_400,1.0792213671344502,0.1257177118216084,1.3374224661873244
1G,reduced,ratio_abs_384_400,1.0827267119062307,0.0592382772171322,0.7313367557670651
1I,reduced,ratio_abs_384_400,1.0337078651685394,0.0487923901837039,0.6593566241041069
1J,reduced,ratio_abs_384_400,1.0811553395853677,0.2005045054054254,2.5063063175678173
2B,reduced,ratio_abs_384_400,1.079490557751427,0.2584298277935508,3.230372847419385
2E,reduced,ratio_abs_384_400,1.06497440718688,0.0734677138847158,1.0064070395166549
2G,reduced,ratio_abs_384_400,1.3589322294298392,0.0592177144473814,0.7310828944121164
2I,reduced,ratio_abs_384_400,1.0810208126858276,0.1394742047849226,1.6031517791370418
2J,reduced,ratio_abs_384_400,1.1210729668102355,0.1794071036410602,2.760109286785542
3A,reduced,ratio_abs_384_400,1.0899737876802098,0.0651603549053751,1.5153570908226774
3C,reduced,ratio_abs_384_400,1.0404127694184628,0.0771484496701167,1.04254661716374
3D,reduced,ratio_abs_384_400,1.0742907282831238,0.1101311323504693,1.5961033673981058
3E,reduced,ratio_abs_384_400,1.0417694327313232,0.1154363269461868,1.4429540868273356
3H,reduced,ratio_abs_384_400,1.0690969575161136,0.1311257202660802,2.5216484666553898
4A,reduced,ratio_abs_384_400,1.0275555555555558,0.0970120852494313,1.3858869321347331
4B,reduced,ratio_abs_384_400,1.064543080939948,0.0804796183697533,1.1335157516866672
4F,reduced,ratio_abs_384_400,1.0707753909420483,0.0707328655078536,0.8841608188481707
4G,reduced,ratio_abs_384_400,1.0568154108753962,0.064913601668365,1.04699357529621
4H,reduced,ratio_abs_384_400,1.0514282952293492,0.0955315658273706,1.3647366546767228
5B,reduced,ratio_abs_384_400,1.0461501385709122,0.1094319981789406,1.609294090866774
5D,reduced,ratio_abs_384_400,1.0598278054984835,0.087347583466535,1.2131608814796528
5E,reduced,ratio_abs_384_400,1.0601507392018554,0.0947501805768385,1.1993693743903615
5F,reduced,ratio_abs_384_400,1.0401899541050486,0.1473908711389972,2.1675128108676067
5I,reduced,ratio_abs_384_400,1.068684192176278,0.0602458529349236,1.0387216023262689
6C,reduced,ratio_abs_384_400,0.9768047337278106,0.0786084063224266,1.0622757611138731
6D,reduced,ratio_abs_384_400,1.0892569439969069,0.0644612207338464,0.9079045173781192
6F,reduced,ratio_abs_384_400,1.09983995122323,0.0412252909153935,0.5353933885116051
6H,reduced,ratio_abs_384_400,1.0995034377387318,0.0357350313919184,0.7768485085199663
6J,reduced,ratio_abs_384_400,1.1513109147905387,0.0192231272819913,0.2707482715773425
1D,reduced,auc_320_380,1469705.0,0.1298097030020263,2.1634950500337715
1F,reduced,auc_320_380,2180465.0,0.1257177118216084,1.3374224661873244
1G,reduced,auc_320_380,1157070.0,0.0592382772171322,0.7313367557670651
1I,reduced,auc_320_380,978950.0,0.0487923901837039,0.6593566241041069
1J,reduced,auc_320_380,4559440.0,0.2005045054054254,2.5063063175678173
2B,reduced,auc_320_380,3847305.0,0.2584298277935508,3.230372847419385
2E,reduced,auc_320_380,1350990.0,0.0734677138847158,1.0064070395166549
2G,reduced,auc_320_380,1141655.0,0.0592177144473814,0.7310828944121164
2I,reduced,auc_320_380,1799355.0,0.1394742047849226,1.6031517791370418
2J,reduced,auc_320_380,2103855.0,0.1794071036410602,2.760109286785542
3A,reduced,auc_320_380,1111090.0,0.0651603549053751,1.5153570908226774
3C,reduced,auc_320_380,1408055.0,0.0771484496701167,1.04254661716374
3D,reduced,auc_320_380,1768415.0,0.1101311323504693,1.5961033673981058
3E,reduced,auc_320_380,1705820.0,0.1154363269461868,1.4429540868273356
3H,reduced,auc_320_380,1929955.0,0.1311257202660802,2.5216484666553898
4A,reduced,auc_320_380,1488850.0,0.0970120852494313,1.3858869321347331
4B,reduced,auc_320_380,1510480.0,0.0804796183697533,1.1335157516866672
4F,reduced,auc_320_380,1532765.0,0.0707328655078536,0.8841608188481707
4G,reduced,auc_320_380,1289205.0,0.064913601668365,1.04699357529621
4H,reduced,auc_320_380,1668585.0,0.0955315658273706,1.3647366546767228
5B,reduced,auc_320_380,1734050.0,0.1094319981789406,1.609294090866774
5D,reduced,auc_320_380,1579515.0,0.087347583466535,1.2131608814796528
5E,reduced,auc_320_380,1597520.0,0.0947501805768385,1.1993693743903615
5F,reduced,auc_320_380,2166790.0,0.1473908711389972,2.1675128108676067
5I,reduced,auc_320_380,1189870.0,0.0602458529349236,1.0387216023262689
6C,reduced,auc_320_380,751113.0,0.0786084063224266,1.0622757611138731
6D,reduced,auc_320_380,1453940.0,0.0644612207338464,0.9079045173781192
6F,reduced,auc_320_380,983565.0,0.0412252909153935,0.5353933885116051
6H,reduced,auc_320_380,789855.0,0.0357350313919184,0.7768485085199663
6J,reduced,auc_320_380,582981.5,0.0192231272819913,0.2707482715773425
1D,reduced,auc_380_440,1493390.0,0.1298097030020263,2.1634950500337715
1F,reduced,auc_380_440,1685495.0,0.1257177118216084,1.3374224661873244
1G,reduced,auc_380_440,878955.0,0.0592382772171322,0.7313367557670651
1I,reduced,auc_380_440,732135.0,0.0487923901837039,0.6593566241041069
1J,reduced,auc_380_440,2415730.0,0.2005045054054254,2.5063063175678173
2B,reduced,auc_380_440,2944175.0,0.2584298277935508,3.230372847419385
2E,reduced,auc_380_440,1052635.0,0.0734677138847158,1.0064070395166549
2G,reduced,auc_380_440,529977.5,0.0592177144473814,0.7310828944121164
2I,reduced,auc_380_440,1505875.0,0.1394742047849226,1.6031517791370418
2J,reduced,auc_380_440,1707955.0,0.1794071036410602,2.760109286785542
3A,reduced,auc_380_440,815990.0,0.0651603549053751,1.5153570908226774
3C,reduced,auc_380_440,1102485.0,0.0771484496701167,1.04254661716374
3D,reduced,auc_380_440,1315600.0,0.1101311323504693,1.5961033673981058
3E,reduced,auc_380_440,1407540.0,0.1154363269461868,1.4429540868273356
3H,reduced,auc_380_440,1537305.0,0.1311257202660802,2.5216484666553898
4A,reduced,auc_380_440,1130195.0,0.0970120852494313,1.3858869321347331
4B,reduced,auc_380_440,1041845.0,0.0804796183697533,1.1335157516866672
4F,reduced,auc_380_440,1050850.0,0.0707328655078536,0.8841608188481707
4G,reduced,auc_380_440,922195.0,0.064913601668365,1.04699357529621
4H,reduced,auc_380_440,1147955.0,0.0955315658273706,1.3647366546767228
5B,reduced,auc_380_440,1371965.0,0.1094319981789406,1.609294090866774
5D,reduced,auc_380_440,1150540.0,0.087347583466535,1.2131608814796528
5E,reduced,auc_380_440,1148720.0,0.0947501805768385,1.1993693743903615
5F,reduced,auc_380_440,1746250.0,0.1473908711389972,2.1675128108676067
5I,reduced,auc_380_440,790940.0,0.0602458529349236,1.0387216023262689
6C,reduced,auc_380_440,989860.0,0.0786084063224266,1.0622757611138731
6D,reduced,auc_380_440,866695.0,0.0644612207338464,0.9079045173781192
6F,reduced,auc_380_440,692243.5,0.0412252909153935,0.5353933885116051
6H,reduced,auc_380_440,569333.0,0.0357350313919184,0.7768485085199663
6J,reduced,auc_380_440,381726.0,0.0192231272819913,0.2707482715773425
1D,reduced,auc_ratio_320_380_over_380_440,0.9841401107547258,0.1298097030020263,2.1634950500337715
1F,reduced,auc_ratio_320_380_over_380_440,1.2936644724546795,0.1257177118216084,1.3374224661873244
1G,reduced,auc_ratio_320_380_over_380_440,1.316415516152704,0.0592382772171322,0.7313367557670651
1I,reduced,auc_ratio_320_380_over_380_440,1.3371167885704138,0.0487923901837039,0.6593566241041069
